id	event	type	name	nickname	photo	organization	position	biography	sessions
rp13-speaker-1874	rp13	speaker	Adetunji Eleso	adetunji-eleso	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1874.jpg	Co-creation Hub Nigeria	Director, Business Advisory	Tunji leads on Business Advisory at Co-creation Hub Nigeria (a social innovation centre) with responsibility for providing pre-incubation support to social technology ventures. He manages a portfolio of twenty (20) ventures at different stages of the product development cycle.\nHe is an experienced consultant with background in strategy and business advisory.	[object Object]
rp13-speaker-2048	rp13	speaker	Michael Szymanski	michael-szymanski	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-2048.jpg	Meltwater Entrepreneurial School of Technology	Director, Business Development, MEST Incubator	Michael Szymanski is the Director of Business Development for the MEST Incubator and manages the MEST seed fund in Accra, Ghana (www.meltwater.org). MEST offers a three-phase entrepreneurial program designed to foster the growth of globally successful software companies from Africa. Since 2008 MEST has trained over 100 tech entrepreneurs and has invested over $1.5M in 13 tech start-ups in Accra. \nPrior to MEST, Michael worked with the Marquette Golden Angel investment group, where he analyzed investment opportunities and worked closely on strategy development with growing companies.  Michael has focused his career in emerging markets, working to grow early stage companies, attract investment, and catalyze economic development. He earned an MBA from the University of Oxford and a BA from St. Norbert College.	
rp13-speaker-1450	rp13	speaker	Ben Scott	ben-scott	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1450.jpg	Stiftung Neue Verantwortung	Visiting Fellow	Ben Scott is Senior Adviser to the Open Technology Institute at the New America Foundation in Washington DC and a Visiting Fellow at the Stiftung Neue Verantwortung in Berlin. Previously, he was Policy Adviser for Innovation at the US Department of State where he worked at the intersection of technology and foreign policy. In a small team of advisers to Secretary of State Hillary Clinton, he worked to help steward the 21'st Century Statecraft agenda with a focus on technology policy, social media and development. Prior to joining the State Department, for six years he led the Washington office for Free Press, the largest non-profit organization in the US dealing exclusively with media and communications policy. Before joining Free Press, he worked as a legislative aide handling telecommunications policy for then-Rep. Bernie Sanders (I-Vt.) in the U.S. House of Representatives. He holds a PhD in communications from the University of Illinois.	
rp13-speaker-2117	rp13	speaker	Yoani Sánchez	yoani-s-nchez	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-2117.jpg	Generación Y	Founder and blogger	Six years ago, Yoani Sánchez started "Generación Y," the first independent blog in Cuba. Her critical look at daily life and politics on the socialist island earned the blogger international attention and she became a prominent voice of Cuban society that official media refused to cover. The 37-year-old has been honored with a number of awards, including Deutsche Welle's Bobs award. Cuban authorities refused Yoani Sánchez the right to leave the country 20 times before she was permitted to travel abroad in 2013. Her trip through Latin America, Europe and North America brings her to Berlin in May for re:publica.	
rp13-speaker-1646	rp13	speaker	Andriankoto Harinjaka Ratozamanana	andriankoto-harinjaka-ratozamanana	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1646.jpg	Habaka - Madagascar innovation Hub	CEO / co-founder	Harinjaka Andriankoto RATOZAMANANA is a New Media Strategist, Social Entrepreneur and Pioneer in New Media in Madagascar. He is co-founder and CEO of Habaka -Madagascar Innovation Hub, a nonprofit organisation which lead Madagascar’s youth in Web and Mobile Technology. Habaka's vision emphasizes new media tools and their use in solving issues of concern to all in Madagascar and its continent, including the most marginalized and impoverished.\nRatozamanana is an international consultant who understands how the web can be applied to the purposes of the development of his contient.  For example, he was member of ATPS (African Technology Policy Network) a multi-disciplinary network of researchers, practitioners and policy makers that promotes science, technology and innovation (STI) for African Development.\nRatozamanana came into international fame after being selected by TED (www.ted.com), which stands for Technology Entertainment and Design as inaugural fellow.  TED is often referred to as “the Davos of ideas and communication.”   As a TED Fellow in Arusha, Tanzania in 2007, and also TED Fellow in Long Beach California in 2009, Andriankoto Harinjaka Ratozamanana was recognized as an outstanding young world leader who demonstrated achievement and potential, especially in improving the lives of young people in his local communities.	[object Object]
rp13-speaker-2099	rp13	speaker	Silke Horn	silke-horn	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-2099.jpg	Schmetterlong	Inhaberin, Geschäftsführung	Silke Horn, IT-Projektmanagerin und Inhaberin von Schmetterlong, einem jungen Dienstleistungsunternehmen für barrierefreie Kommunikation und integrativer Informationstechnologie. Sie legt besonderen Wert darauf, dass die von Ihrem Unternehmen erarbeiteten Lösungen dem Nutzer optimal dienen. Dies gilt besonders bei der Erstellung bedienfreundlicher Software, die es jedem Anwender ermöglicht, ein Höchstmaß an Unabhängigkeit und Lebensqualität zu erlangen. \nEin Schwerpunkt ihrer Tätigkeit ist das Management von IT-Projekten, die die Barrierefreiheit unterstützen. Die Firma Schmetterlong hat eine iPhone App "UKsimpel" für unterstützte Kommunikation entwickelt.\nhttps://itunes.apple.com/de/app/uksimpel/id571313826?mt=8	[object Object]
rp13-speaker-1344	rp13	speaker	Raul Krauthausen	raul-krauthausen	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1344.jpg	SOZIALHELDEN e.V.	Vorstand	Raul Krauthausen ist in Berlin aufgewachsen und hat sich schon früh dazu entschieden, in seinem Leben in der Welt etwas zu verändern.\nRaul war an der Universität der Künste eingeschrieben, studierte Design Thinking, entwickelte eine Kampagne für den »Alternativen Nobel Preis« und moderierte eine Radioshow, wo Menschen mit Problemen anrufen konnten. So wurde er selbst mit Armut, Missbrauch und Einsamkeit konfroniert, wie man es viel in den Nischen unserer Gesellschaft findet.\nVon diesen sozialen Themen beeinflusst kam Raul mit Freunden zusammen auf die Idee, die SOZIALHELDEN ins Leben zu rufen. Die SOZIALHELDEN sind ein soziales Unternehmen, bestehend aus einer Gruppe außergewöhnlicher Umdenker, welches bis heute schon viele Preise gewonnen hat. Raul ist einer dieser kreativen Köpfe.\nDie SOZIALHELDEN verzeichnen bereits eine große Erfolgsgeschichte. Zu diesen nachhaltigen und innovativen Projekten zählen »Pfandtastisch helfen!«, eine in Deutschland bekannte Pfandspenden-Aktion für soziale Projekte sowie »Deutschland sucht den SuperZivi«, eine Radio Casting Show zur Suche des besten Zivis. Momentan konzentriert sich Raul voll und ganz auf Wheelmap.org und den Aufbau einer Community um Wheelmap.org herum sowie Leidmedien.de.	
rp13-speaker-2100	rp13	speaker	Barbara  Wolterstädt	barbara-wolterstaedt	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-2100.jpg		Dipl.-Ing. für Informationselektronik und Dokumentarin, Rentnerin mit Minijob, Mitglied der SRG (Senior Research Group)	Dipl.-Ing. für Informationselektronik und Dokumentarin, Rentnerin mit Minijob, Mitglied der SRG (Senior Research Group) am ZTG (Zentrum für Technik und Gesellschaft) der TU-Berlin, einer Gruppe von Senioren, die sich als Mittler zwischen Unternehmen und Nutzern versteht und mit Neugierde, Spaß und Kreativität ihre Erfahrungen in unterschiedlichen Projekten einbringt.	[object Object]
rp13-speaker-2115	rp13	speaker	Tina Gadow	tina-gadow	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-2115.jpg			Tina Gadow studierte Theaterwissenschaft und kulturelle Kommunikation in Paris und Berlin. Nach dem Studium arbeitete sie zunächst im Hauptstadtbüro des Goethe-Instituts und war anschließend vier Jahre lang für den Schwerpunkt ›Kultur und Entwicklung‹ im Büro Berlin der GTZ zuständig. Kern ihrer Arbeit war immer die Auseinandersetzung mit gesellschaftlichen und (kultur-) politischen Themen im Rahmen von Wortveranstaltungen. Der Wunsch danach, mehr Kreativität und Vergnügen in diese Begegnungen zu bringen, dabei unterschiedliche Ansätze, Entwürfe und Perspektiven zusammen zu führen und mit Akteuren aus Zivilgesellschaft, Politik und Kultur gleichermaßen eng zusammen zu arbeiten führte sie in die Selbständigkeit: unter dem Motto Vielfalt gestalten gründete sie 2008 ihr eigenes Büro in Berlin. Seitdem konzipiert, berät, begleitet und moderiert sie internationale und lokale Konferenzen, Workshops, Salons, Netzwerktreffen. 2010 gründete sie das Netzwerk der „kongress tanzt“ und koordiniert dessen Aktivitäten. www.tinagadow.de; www.der-kongress-tanzt.net	[object Object]
rp13-speaker-545	rp13	speaker	Michael Kreil	michael-kreil	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-545.png	OpenDataCity	Software Developer	Michael Kreil ist selbständiger „Data Scientist“. Branchenübergreifend entwickelt er Konzepte und Anwendungen, die immer wieder mit Preisen ausgezeichnet werden. Seit September 2011 leitet er die technische Entwicklung bei OpenDataCity.	
rp13-speaker-1420	rp13	speaker	Lukonga Lindunda	lukonga-lindunda	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1420.jpg	BongoHive	Co-founder and Director	Lukonga Lindunda is Co-founder and Director of BongoHive, Lusaka’s Technology and Innovation Hub. BongoHive, based in Lusaka - Zambia, was set up in May 2011 and provides a place for the local tech community to meet, swap experience, and attend training, networking and hackathon events, in an effort to empower the local tech community to find local solutions to local problems and create startups. \nLukonga worked as Programme Advisor - ICT for VVOB (www.vvob.be), working with colleges and schools in building sustainable and affordable ICT infrastructure and support systems using open- and closed- source solutions.\nLukonga also worked as ICT and Communications Coordinator at QUality Education Services Through Technology (QUESTT), a USAID-funded project in the Education sector in Zambia. At QUESTT, Lukonga worked on the Interactive Radio Instruction project as Technical Advisor. He designed a system incorporating solar power to recharge portable media players loaded with educational materials in remote areas.\nLukonga is also co-founder of Mobile Monday Lusaka and is involved in initiating and supporting technology user groups some of which are Google Technology User Group, Zambia Linux User Group, Asikana Network (focusing on young women in ICT), and many others.	[object Object]
rp13-speaker-1763	rp13	speaker	Brian Ndyaguma	brian-ndyaguma	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1763.jpg	Hive Colab Uganda	Operations Manager	I am passionate entrepreneur who has ventured into the technology field to innovate effective and efficient solutions for our current business crisis in both the tech and business environment. I am currently working with Hive Colab to support the Ugandan tech community successfully create cutting edge solutions for our tech and business challenges.	[object Object]
rp13-speaker-1491	rp13	speaker	Christoph Meinel	christoph-meinel	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1491.jpg	Hasso-Plattner-Institut für Softwaresystemtechnik	Institutsdirektor	Christoph Meinel ist Geschäftsführer, wissenschaftlicher Leiter und Direktor des Hasso-Plattner-Instituts für Softwaresystemtechnik (HPI).\nChristoph Meinel ist ordentlicher Professor (C4) für Informatik am HPI und an der Universität Potsdam und hat den Lehrstuhl für Internet-Technologien und -Systeme inne.\nSeine besonderen Forschungsinteressen liegen im Bereich Internet-Technologien und Informationssicherheit, Web 3.0, Semantic-, Social-, Service-Web, sowie auf dem Gebiet des Designs innovativer Internetanwendungen, vor allem in den Bereichen e-Learning und Telemedizin. Daneben ist er wissenschaftlich aktiv auf dem Gebiet der Innovationsforschung rund um die Innovationsmethode des Design Thinking.\nChristoph Meinel lehrt in den Bachelor- und Masterstudiengängen IT-Systems Engineering, betreut zahlreiche Doktoranden und ist Teacher an der HPI School of Design Thinking. Zudem ist er Gastprofessor an den Fakultä-ten für Informatik der Technischen Universität Peking und der Shanghai Universität und Research Fellow am interdisziplinären Zentrum (SnT) der Universität Luxemburg.	[object Object]
rp13-speaker-463	rp13	speaker	Nele Heise	nele-heise	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-463.jpg	Hans-Bredow-Institut für Medienforschung, Hamburg	Junior Researcher	Ich habe mal Kommunikations- und Geschichtswissenschaft studiert und mich u.a. mit ethischem Handeln im Netz, muslimischen Weblogs oder World of Warcraft beschäftigt. Seit 2011 arbeite ich als wissenschaftliche Mitarbeiterin für das Hans-Bredow-Institut in Hamburg an einem Projekt zu Publikumsbeteiligung im Journalismus.\nNebenbei promoviere ich an der Graduate School Media and Communication (GMaC) und untersuche im Rahmen meines Promotionsprojekts "Radio-Aktivität" die Rolle technischer Strukturen und Kompetenzen für verschiedene Formen von partizipativer Radio-Kommunikation - vom Höreranruf im klassischen Radio, über das Senden im offenen Kanal, das Betreiben eines eigenen Webradios oder Podcasts bis hin zum Amateurfunk.\nNeben popkulturellem Allerlei (auch privat) interessieren mich die Bereiche Medien- und Technikaneignung, Prozesse und Praktiken von (Online-)Partizipation, Social Web-Nutzung, HCI und Techniksoziologie, (Forschungs-)Ethik des Internet sowie Mediatisierung (ausschließlich beruflich). \nDarüber hinaus: keine Berührungsängste, offen für neue Impulse und Zugänge.	[object Object]
